Passenger 1 ID,Passenger 2 ID,Number of Flights Together,From,To
3554,3589,6,2017-01-15T00:00:00.000-06:00,2017-02-26T00:00:00.000-06:00
264,3149,6,2017-01-13T00:00:00.000-06:00,2017-02-14T00:00:00.000-06:00
2427,2441,6,2017-01-09T00:00:00.000-06:00,2017-02-21T00:00:00.000-06:00
749,1026,6,2017-01-04T00:00:00.000-06:00,2017-02-23T00:00:00.000-06:00
733,1023,6,2017-01-04T00:00:00.000-06:00,2017-01-29T00:00:00.000-06:00
759,797,6,2017-01-02T00:00:00.000-06:00,2017-01-17T00:00:00.000-06:00
760,792,6,2017-01-02T00:00:00.000-06:00,2017-01-17T00:00:00.000-06:00
764,1013,6,2017-01-04T00:00:00.000-06:00,2017-02-28T00:00:00.000-06:00
6004,6092,6,2017-03-05T00:00:00.000-06:00,2017-03-20T00:00:00.000-05:00
2233,2278,6,2017-01-09T00:00:00.000-06:00,2017-02-28T00:00:00.000-06:00
1484,2941,6,2017-02-04T00:00:00.000-06:00,2017-03-03T00:00:00.000-06:00
2783,2969,6,2017-02-04T00:00:00.000-06:00,2017-03-03T00:00:00.000-06:00
22,721,6,2017-02-22T00:00:00.000-06:00,2017-04-29T00:00:00.000-05:00
4395,5490,6,2017-02-22T00:00:00.000-06:00,2017-04-02T00:00:00.000-05:00
5448,5466,6,2017-02-17T00:00:00.000-06:00,2017-03-14T00:00:00.000-05:00
2460,2469,6,2017-01-09T00:00:00.000-06:00,2017-04-01T00:00:00.000-05:00
274,3123,6,2017-01-13T00:00:00.000-06:00,2017-02-03T00:00:00.000-06:00
712,719,6,2017-01-02T00:00:00.000-06:00,2017-02-17T00:00:00.000-06:00
6047,6064,6,2017-03-05T00:00:00.000-06:00,2017-04-25T00:00:00.000-05:00
716,797,6,2017-01-02T00:00:00.000-06:00,2017-01-17T00:00:00.000-06:00
733,768,6,2017-01-02T00:00:00.000-06:00,2017-01-17T00:00:00.000-06:00
751,764,6,2017-01-02T00:00:00.000-06:00,2017-01-17T00:00:00.000-06:00
1029,1057,6,2017-01-02T00:00:00.000-06:00,2017-01-17T00:00:00.000-06:00
3463,3493,6,2017-01-13T00:00:00.000-06:00,2017-03-04T00:00:00.000-06:00
2969,5456,6,2017-02-22T00:00:00.000-06:00,2017-04-02T00:00:00.000-05:00
5414,5421,6,2017-02-17T00:00:00.000-06:00,2017-03-14T00:00:00.000-05:00
5456,5464,6,2017-02-17T00:00:00.000-06:00,2017-03-13T00:00:00.000-05:00
177,187,6,2017-01-01T00:00:00.000-06:00,2017-03-28T00:00:00.000-05:00
3517,3585,6,2017-01-15T00:00:00.000-06:00,2017-04-10T00:00:00.000-05:00
398,459,6,2017-01-10T00:00:00.000-06:00,2017-04-20T00:00:00.000-05:00
391,4914,6,2017-02-28T00:00:00.000-06:00,2017-04-05T00:00:00.000-05:00
3648,3681,6,2017-01-15T00:00:00.000-06:00,2017-02-26T00:00:00.000-06:00
823,889,6,2017-01-02T00:00:00.000-06:00,2017-02-23T00:00:00.000-06:00
706,763,6,2017-01-02T00:00:00.000-06:00,2017-01-17T00:00:00.000-06:00
739,1023,6,2017-01-04T00:00:00.000-06:00,2017-01-29T00:00:00.000-06:00
2816,2867,6,2017-01-10T00:00:00.000-06:00,2017-02-10T00:00:00.000-06:00
4224,4297,6,2017-01-22T00:00:00.000-06:00,2017-04-10T00:00:00.000-05:00
930,2759,6,2017-02-04T00:00:00.000-06:00,2017-03-03T00:00:00.000-06:00
3463,3476,6,2017-01-13T00:00:00.000-06:00,2017-03-04T00:00:00.000-06:00
735,798,6,2017-01-02T00:00:00.000-06:00,2017-03-03T00:00:00.000-06:00
7759,7798,6,2017-03-23T00:00:00.000-05:00,2017-04-28T00:00:00.000-05:00
1464,5412,6,2017-02-22T00:00:00.000-06:00,2017-04-05T00:00:00.000-05:00
1696,5458,6,2017-02-22T00:00:00.000-06:00,2017-04-05T00:00:00.000-05:00
5431,5466,6,2017-02-17T00:00:00.000-06:00,2017-03-14T00:00:00.000-05:00
5478,5484,6,2017-02-17T00:00:00.000-06:00,2017-03-13T00:00:00.000-05:00
1617,3991,6,2017-03-13T00:00:00.000-05:00,2017-04-27T00:00:00.000-05:00
3046,3071,6,2017-01-10T00:00:00.000-06:00,2017-02-20T00:00:00.000-06:00
309,382,6,2017-01-01T00:00:00.000-06:00,2017-02-17T00:00:00.000-06:00
173,2446,6,2017-02-06T00:00:00.000-06:00,2017-04-14T00:00:00.000-05:00
5727,5793,6,2017-02-24T00:00:00.000-06:00,2017-03-31T00:00:00.000-05:00
355,368,6,2017-01-01T00:00:00.000-06:00,2017-01-17T00:00:00.000-06:00
360,376,6,2017-01-01T00:00:00.000-06:00,2017-04-06T00:00:00.000-05:00
2783,4016,6,2017-02-07T00:00:00.000-06:00,2017-03-10T00:00:00.000-06:00
1951,1970,6,2017-01-08T00:00:00.000-06:00,2017-02-27T00:00:00.000-06:00
1903,1946,6,2017-01-08T00:00:00.000-06:00,2017-02-27T00:00:00.000-06:00
2789,2959,6,2017-02-04T00:00:00.000-06:00,2017-03-03T00:00:00.000-06:00
4040,4084,6,2017-01-20T00:00:00.000-06:00,2017-03-19T00:00:00.000-05:00
5978,5996,6,2017-03-05T00:00:00.000-06:00,2017-03-31T00:00:00.000-05:00
4083,4399,6,2017-01-31T00:00:00.000-06:00,2017-03-03T00:00:00.000-06:00
1219,1261,6,2017-01-03T00:00:00.000-06:00,2017-03-25T00:00:00.000-05:00
3295,4082,6,2017-02-06T00:00:00.000-06:00,2017-03-20T00:00:00.000-05:00
2464,2469,6,2017-01-09T00:00:00.000-06:00,2017-04-01T00:00:00.000-05:00
802,847,6,2017-01-02T00:00:00.000-06:00,2017-02-23T00:00:00.000-06:00
274,1693,6,2017-01-21T00:00:00.000-06:00,2017-03-20T00:00:00.000-05:00
1673,2554,6,2017-01-24T00:00:00.000-06:00,2017-02-17T00:00:00.000-06:00
313,721,6,2017-01-04T00:00:00.000-06:00,2017-02-27T00:00:00.000-06:00
409,442,6,2017-01-01T00:00:00.000-06:00,2017-03-30T00:00:00.000-05:00
6017,6096,6,2017-03-05T00:00:00.000-06:00,2017-04-25T00:00:00.000-05:00
701,764,6,2017-01-02T00:00:00.000-06:00,2017-01-17T00:00:00.000-06:00
706,739,6,2017-01-02T00:00:00.000-06:00,2017-01-17T00:00:00.000-06:00
733,762,6,2017-01-02T00:00:00.000-06:00,2017-01-17T00:00:00.000-06:00
3937,6092,6,2017-03-10T00:00:00.000-06:00,2017-04-05T00:00:00.000-05:00
4248,4297,6,2017-01-22T00:00:00.000-06:00,2017-04-10T00:00:00.000-05:00
1903,1951,6,2017-01-08T00:00:00.000-06:00,2017-02-27T00:00:00.000-06:00
1986,1992,6,2017-01-08T00:00:00.000-06:00,2017-02-26T00:00:00.000-06:00
5419,5479,6,2017-02-17T00:00:00.000-06:00,2017-03-14T00:00:00.000-05:00
3547,3578,6,2017-01-15T00:00:00.000-06:00,2017-02-23T00:00:00.000-06:00
681,684,6,2017-01-02T00:00:00.000-06:00,2017-02-03T00:00:00.000-06:00
1298,2554,6,2017-01-24T00:00:00.000-06:00,2017-02-17T00:00:00.000-06:00
1581,3966,6,2017-01-22T00:00:00.000-06:00,2017-04-13T00:00:00.000-05:00
2134,2173,6,2017-01-09T00:00:00.000-06:00,2017-04-13T00:00:00.000-05:00
6039,6069,6,2017-03-05T00:00:00.000-06:00,2017-04-25T00:00:00.000-05:00
362,374,6,2017-01-01T00:00:00.000-06:00,2017-01-17T00:00:00.000-06:00
706,797,6,2017-01-02T00:00:00.000-06:00,2017-01-17T00:00:00.000-06:00
2750,2780,6,2017-01-10T00:00:00.000-06:00,2017-03-31T00:00:00.000-05:00
2263,2295,6,2017-01-09T00:00:00.000-06:00,2017-02-21T00:00:00.000-06:00
1332,1837,6,2017-02-04T00:00:00.000-06:00,2017-03-28T00:00:00.000-05:00
5436,5471,6,2017-02-17T00:00:00.000-06:00,2017-03-14T00:00:00.000-05:00
1643,5422,6,2017-02-26T00:00:00.000-06:00,2017-04-13T00:00:00.000-05:00
4554,5422,6,2017-02-26T00:00:00.000-06:00,2017-04-13T00:00:00.000-05:00
1398,3509,6,2017-02-13T00:00:00.000-06:00,2017-04-16T00:00:00.000-05:00
314,333,6,2017-01-01T00:00:00.000-06:00,2017-02-03T00:00:00.000-06:00
701,766,6,2017-01-02T00:00:00.000-06:00,2017-01-17T00:00:00.000-06:00
1013,1023,6,2017-01-02T00:00:00.000-06:00,2017-01-17T00:00:00.000-06:00
437,1444,6,2017-02-02T00:00:00.000-06:00,2017-03-13T00:00:00.000-05:00
716,3477,6,2017-01-17T00:00:00.000-06:00,2017-04-12T00:00:00.000-05:00
4010,4321,6,2017-01-31T00:00:00.000-06:00,2017-04-08T00:00:00.000-05:00
4053,4353,6,2017-01-31T00:00:00.000-06:00,2017-03-03T00:00:00.000-06:00
391,4593,6,2017-01-30T00:00:00.000-06:00,2017-03-20T00:00:00.000-05:00
255,610,6,2017-01-13T00:00:00.000-06:00,2017-02-03T00:00:00.000-06:00
266,1598,6,2017-01-26T00:00:00.000-06:00,2017-02-28T00:00:00.000-06:00
382,1002,6,2017-01-03T00:00:00.000-06:00,2017-02-23T00:00:00.000-06:00
2446,2457,6,2017-01-09T00:00:00.000-06:00,2017-03-11T00:00:00.000-06:00
5708,5793,6,2017-02-24T00:00:00.000-06:00,2017-03-31T00:00:00.000-05:00
374,716,6,2017-01-04T00:00:00.000-06:00,2017-01-29T00:00:00.000-06:00
752,768,6,2017-01-02T00:00:00.000-06:00,2017-01-17T00:00:00.000-06:00
3920,4988,6,2017-02-28T00:00:00.000-06:00,2017-03-20T00:00:00.000-05:00
4903,6092,6,2017-03-10T00:00:00.000-06:00,2017-04-05T00:00:00.000-05:00
751,761,6,2017-01-02T00:00:00.000-06:00,2017-01-17T00:00:00.000-06:00
2780,2869,6,2017-02-02T00:00:00.000-06:00,2017-03-31T00:00:00.000-05:00
2255,2279,6,2017-01-09T00:00:00.000-06:00,2017-02-21T00:00:00.000-06:00
2225,2226,6,2017-01-09T00:00:00.000-06:00,2017-03-28T00:00:00.000-05:00
3295,3670,6,2017-02-22T00:00:00.000-06:00,2017-04-25T00:00:00.000-05:00
1572,4646,6,2017-02-28T00:00:00.000-06:00,2017-04-05T00:00:00.000-05:00
271,3184,6,2017-01-13T00:00:00.000-06:00,2017-02-14T00:00:00.000-06:00
4542,5434,6,2017-02-26T00:00:00.000-06:00,2017-04-13T00:00:00.000-05:00
333,1581,6,2017-01-13T00:00:00.000-06:00,2017-03-20T00:00:00.000-05:00
1561,1569,6,2017-01-07T00:00:00.000-06:00,2017-02-28T00:00:00.000-06:00
1602,2801,6,2017-01-22T00:00:00.000-06:00,2017-04-11T00:00:00.000-05:00
731,795,6,2017-01-02T00:00:00.000-06:00,2017-02-17T00:00:00.000-06:00
3634,3689,6,2017-01-15T00:00:00.000-06:00,2017-04-09T00:00:00.000-05:00
5708,5727,6,2017-02-24T00:00:00.000-06:00,2017-03-31T00:00:00.000-05:00
704,760,6,2017-01-02T00:00:00.000-06:00,2017-01-17T00:00:00.000-06:00
755,791,6,2017-01-02T00:00:00.000-06:00,2017-01-17T00:00:00.000-06:00
5446,5477,6,2017-02-17T00:00:00.000-06:00,2017-03-15T00:00:00.000-05:00
905,945,6,2017-01-02T00:00:00.000-06:00,2017-02-25T00:00:00.000-06:00
1019,1048,6,2017-01-02T00:00:00.000-06:00,2017-03-21T00:00:00.000-05:00
366,3476,6,2017-01-17T00:00:00.000-06:00,2017-03-24T00:00:00.000-05:00
7778,7790,6,2017-03-23T00:00:00.000-05:00,2017-04-17T00:00:00.000-05:00
4044,4373,6,2017-01-31T00:00:00.000-06:00,2017-03-03T00:00:00.000-06:00
5412,5438,6,2017-02-17T00:00:00.000-06:00,2017-03-14T00:00:00.000-05:00
2965,3679,6,2017-02-13T00:00:00.000-06:00,2017-04-13T00:00:00.000-05:00
752,3947,6,2017-03-03T00:00:00.000-06:00,2017-04-11T00:00:00.000-05:00
4002,4063,6,2017-01-20T00:00:00.000-06:00,2017-03-15T00:00:00.000-05:00
1865,3544,6,2017-02-28T00:00:00.000-06:00,2017-04-25T00:00:00.000-05:00
328,364,6,2017-01-01T00:00:00.000-06:00,2017-01-17T00:00:00.000-06:00
730,759,6,2017-01-02T00:00:00.000-06:00,2017-01-17T00:00:00.000-06:00
768,771,6,2017-01-02T00:00:00.000-06:00,2017-01-17T00:00:00.000-06:00
1023,1031,6,2017-01-02T00:00:00.000-06:00,2017-01-17T00:00:00.000-06:00
1074,1696,6,2017-01-10T00:00:00.000-06:00,2017-02-10T00:00:00.000-06:00
2229,2248,6,2017-01-09T00:00:00.000-06:00,2017-02-26T00:00:00.000-06:00
2183,2186,6,2017-01-09T00:00:00.000-06:00,2017-01-31T00:00:00.000-06:00
5952,5978,6,2017-03-05T00:00:00.000-06:00,2017-04-13T00:00:00.000-05:00
2959,5484,6,2017-02-22T00:00:00.000-06:00,2017-04-02T00:00:00.000-05:00
5401,5404,6,2017-02-17T00:00:00.000-06:00,2017-03-14T00:00:00.000-05:00
5435,5438,6,2017-02-17T00:00:00.000-06:00,2017-03-14T00:00:00.000-05:00
5438,5479,6,2017-02-17T00:00:00.000-06:00,2017-03-14T00:00:00.000-05:00
5478,5500,6,2017-02-17T00:00:00.000-06:00,2017-03-13T00:00:00.000-05:00
5025,5053,6,2017-02-12T00:00:00.000-06:00,2017-04-05T00:00:00.000-05:00
610,3104,6,2017-01-13T00:00:00.000-06:00,2017-02-03T00:00:00.000-06:00
1025,1043,6,2017-01-02T00:00:00.000-06:00,2017-02-17T00:00:00.000-06:00
959,3120,6,2017-02-15T00:00:00.000-06:00,2017-04-25T00:00:00.000-05:00
5773,5797,6,2017-02-24T00:00:00.000-06:00,2017-03-31T00:00:00.000-05:00
2501,2869,6,2017-02-02T00:00:00.000-06:00,2017-04-13T00:00:00.000-05:00
945,962,6,2017-01-02T00:00:00.000-06:00,2017-02-25T00:00:00.000-06:00
1322,1369,6,2017-01-03T00:00:00.000-06:00,2017-02-26T00:00:00.000-06:00
5312,5361,6,2017-02-13T00:00:00.000-06:00,2017-04-29T00:00:00.000-05:00
2941,5432,6,2017-02-22T00:00:00.000-06:00,2017-04-12T00:00:00.000-05:00
3529,3553,6,2017-01-15T00:00:00.000-06:00,2017-02-28T00:00:00.000-06:00
443,4646,6,2017-02-28T00:00:00.000-06:00,2017-04-05T00:00:00.000-05:00
1808,2773,6,2017-01-20T00:00:00.000-06:00,2017-03-13T00:00:00.000-05:00
1651,4914,6,2017-02-28T00:00:00.000-06:00,2017-04-05T00:00:00.000-05:00
3109,3178,6,2017-01-11T00:00:00.000-06:00,2017-02-17T00:00:00.000-06:00
2425,2460,6,2017-01-09T00:00:00.000-06:00,2017-04-01T00:00:00.000-05:00
1223,1269,6,2017-01-03T00:00:00.000-06:00,2017-02-03T00:00:00.000-06:00
226,402,6,2017-01-21T00:00:00.000-06:00,2017-03-25T00:00:00.000-05:00
6039,6071,6,2017-03-05T00:00:00.000-06:00,2017-04-25T00:00:00.000-05:00
324,362,6,2017-01-01T00:00:00.000-06:00,2017-01-17T00:00:00.000-06:00
328,761,6,2017-01-04T00:00:00.000-06:00,2017-02-28T00:00:00.000-06:00
362,395,6,2017-01-01T00:00:00.000-06:00,2017-01-17T00:00:00.000-06:00
395,1013,6,2017-01-03T00:00:00.000-06:00,2017-02-19T00:00:00.000-06:00
1482,4013,6,2017-02-07T00:00:00.000-06:00,2017-03-10T00:00:00.000-06:00
1371,1464,6,2017-02-04T00:00:00.000-06:00,2017-03-03T00:00:00.000-06:00
1371,5464,6,2017-02-22T00:00:00.000-06:00,2017-04-15T00:00:00.000-05:00
4053,4309,6,2017-01-31T00:00:00.000-06:00,2017-03-03T00:00:00.000-06:00
4641,4647,6,2017-02-02T00:00:00.000-06:00,2017-03-20T00:00:00.000-05:00
2521,2560,6,2017-01-10T00:00:00.000-06:00,2017-02-28T00:00:00.000-06:00
6047,6096,6,2017-03-05T00:00:00.000-06:00,2017-04-25T00:00:00.000-05:00
746,768,6,2017-01-02T00:00:00.000-06:00,2017-01-17T00:00:00.000-06:00
1023,1025,6,2017-01-02T00:00:00.000-06:00,2017-04-10T00:00:00.000-05:00
2233,2246,6,2017-01-09T00:00:00.000-06:00,2017-02-17T00:00:00.000-06:00
4241,4288,6,2017-01-22T00:00:00.000-06:00,2017-04-09T00:00:00.000-05:00
1337,1666,6,2017-02-04T00:00:00.000-06:00,2017-03-03T00:00:00.000-06:00
5905,5944,6,2017-03-05T00:00:00.000-06:00,2017-04-14T00:00:00.000-05:00
2758,4002,6,2017-02-07T00:00:00.000-06:00,2017-04-16T00:00:00.000-05:00
2941,5414,6,2017-02-22T00:00:00.000-06:00,2017-04-12T00:00:00.000-05:00
4053,4373,6,2017-01-31T00:00:00.000-06:00,2017-03-03T00:00:00.000-06:00
4066,4373,6,2017-01-31T00:00:00.000-06:00,2017-03-03T00:00:00.000-06:00
5416,5486,6,2017-02-17T00:00:00.000-06:00,2017-03-13T00:00:00.000-05:00
1828,2792,6,2017-01-20T00:00:00.000-06:00,2017-03-14T00:00:00.000-05:00
3041,3087,6,2017-01-10T00:00:00.000-06:00,2017-03-10T00:00:00.000-06:00
6001,6049,6,2017-03-05T00:00:00.000-06:00,2017-04-25T00:00:00.000-05:00
6063,6077,6,2017-03-05T00:00:00.000-06:00,2017-04-25T00:00:00.000-05:00
6064,6075,6,2017-03-05T00:00:00.000-06:00,2017-04-25T00:00:00.000-05:00
752,791,6,2017-01-02T00:00:00.000-06:00,2017-01-17T00:00:00.000-06:00
2226,2271,6,2017-01-09T00:00:00.000-06:00,2017-03-28T00:00:00.000-05:00
4208,4245,6,2017-01-22T00:00:00.000-06:00,2017-04-10T00:00:00.000-05:00
915,2511,6,2017-02-04T00:00:00.000-06:00,2017-03-03T00:00:00.000-06:00
1369,1370,6,2017-01-03T00:00:00.000-06:00,2017-02-26T00:00:00.000-06:00
3402,3413,6,2017-01-13T00:00:00.000-06:00,2017-04-10T00:00:00.000-05:00
4534,4536,6,2017-01-29T00:00:00.000-06:00,2017-04-29T00:00:00.000-05:00
5466,5499,6,2017-02-17T00:00:00.000-06:00,2017-03-14T00:00:00.000-05:00
5481,5484,6,2017-02-17T00:00:00.000-06:00,2017-03-13T00:00:00.000-05:00
3540,3554,6,2017-01-15T00:00:00.000-06:00,2017-02-26T00:00:00.000-06:00
4947,4993,6,2017-02-09T00:00:00.000-06:00,2017-04-05T00:00:00.000-05:00
2410,2430,6,2017-01-09T00:00:00.000-06:00,2017-03-28T00:00:00.000-05:00
606,3123,6,2017-01-13T00:00:00.000-06:00,2017-02-03T00:00:00.000-06:00
2717,2773,6,2017-01-10T00:00:00.000-06:00,2017-04-25T00:00:00.000-05:00
5718,5741,6,2017-02-24T00:00:00.000-06:00,2017-03-31T00:00:00.000-05:00
704,733,6,2017-01-02T00:00:00.000-06:00,2017-01-17T00:00:00.000-06:00
1236,1271,6,2017-01-03T00:00:00.000-06:00,2017-02-23T00:00:00.000-06:00
3446,3447,6,2017-01-13T00:00:00.000-06:00,2017-02-23T00:00:00.000-06:00
2223,2255,6,2017-01-09T00:00:00.000-06:00,2017-02-21T00:00:00.000-06:00
1905,1923,6,2017-01-08T00:00:00.000-06:00,2017-02-23T00:00:00.000-06:00
6572,6585,6,2017-03-13T00:00:00.000-05:00,2017-04-29T00:00:00.000-05:00
4011,5479,6,2017-02-22T00:00:00.000-06:00,2017-04-05T00:00:00.000-05:00
4053,5478,6,2017-02-22T00:00:00.000-06:00,2017-04-15T00:00:00.000-05:00
4080,4353,6,2017-01-31T00:00:00.000-06:00,2017-03-03T00:00:00.000-06:00
5478,5481,6,2017-02-17T00:00:00.000-06:00,2017-03-13T00:00:00.000-05:00
1381,1396,6,2017-01-03T00:00:00.000-06:00,2017-03-30T00:00:00.000-05:00
130,3635,6,2017-01-29T00:00:00.000-06:00,2017-04-08T00:00:00.000-05:00
211,274,6,2017-01-01T00:00:00.000-06:00,2017-02-03T00:00:00.000-06:00
3162,3169,6,2017-01-11T00:00:00.000-06:00,2017-02-03T00:00:00.000-06:00
731,786,6,2017-01-02T00:00:00.000-06:00,2017-02-17T00:00:00.000-06:00
778,1043,6,2017-01-04T00:00:00.000-06:00,2017-02-27T00:00:00.000-06:00
355,395,6,2017-01-01T00:00:00.000-06:00,2017-01-17T00:00:00.000-06:00
730,762,6,2017-01-02T00:00:00.000-06:00,2017-01-17T00:00:00.000-06:00
1458,1479,6,2017-01-04T00:00:00.000-06:00,2017-03-10T00:00:00.000-06:00
1954,1992,6,2017-01-08T00:00:00.000-06:00,2017-02-26T00:00:00.000-06:00
1696,2959,6,2017-02-04T00:00:00.000-06:00,2017-03-03T00:00:00.000-06:00
2212,3537,6,2017-01-28T00:00:00.000-06:00,2017-03-19T00:00:00.000-05:00
5978,7463,6,2017-04-13T00:00:00.000-05:00,2017-04-29T00:00:00.000-05:00
232,605,6,2017-01-13T00:00:00.000-06:00,2017-04-21T00:00:00.000-05:00
4017,4388,6,2017-01-31T00:00:00.000-06:00,2017-03-03T00:00:00.000-06:00
5426,5466,6,2017-02-17T00:00:00.000-06:00,2017-03-14T00:00:00.000-05:00
5429,5436,6,2017-02-17T00:00:00.000-06:00,2017-03-14T00:00:00.000-05:00
5432,5439,6,2017-02-17T00:00:00.000-06:00,2017-03-14T00:00:00.000-05:00
5481,5490,6,2017-02-17T00:00:00.000-06:00,2017-03-13T00:00:00.000-05:00
5484,5494,6,2017-02-17T00:00:00.000-06:00,2017-03-13T00:00:00.000-05:00
3116,3145,6,2017-01-11T00:00:00.000-06:00,2017-01-30T00:00:00.000-06:00
5605,5647,6,2017-02-22T00:00:00.000-06:00,2017-03-31T00:00:00.000-05:00
823,874,6,2017-01-02T00:00:00.000-06:00,2017-02-23T00:00:00.000-06:00
440,2554,6,2017-01-24T00:00:00.000-06:00,2017-02-17T00:00:00.000-06:00
376,378,6,2017-01-01T00:00:00.000-06:00,2017-02-17T00:00:00.000-06:00
6039,6077,6,2017-03-05T00:00:00.000-06:00,2017-04-25T00:00:00.000-05:00
701,704,6,2017-01-02T00:00:00.000-06:00,2017-01-17T00:00:00.000-06:00
724,766,6,2017-01-02T00:00:00.000-06:00,2017-01-17T00:00:00.000-06:00
768,797,6,2017-01-02T00:00:00.000-06:00,2017-01-17T00:00:00.000-06:00
930,4373,6,2017-02-07T00:00:00.000-06:00,2017-03-10T00:00:00.000-06:00
1314,4052,6,2017-02-07T00:00:00.000-06:00,2017-03-10T00:00:00.000-06:00
2783,4373,6,2017-02-07T00:00:00.000-06:00,2017-03-10T00:00:00.000-06:00
3937,4609,6,2017-02-28T00:00:00.000-06:00,2017-03-20T00:00:00.000-05:00
4091,4319,6,2017-01-29T00:00:00.000-06:00,2017-03-17T00:00:00.000-05:00
1082,2743,6,2017-02-02T00:00:00.000-06:00,2017-03-19T00:00:00.000-05:00
1903,1984,6,2017-01-08T00:00:00.000-06:00,2017-02-27T00:00:00.000-06:00
2645,7463,6,2017-04-13T00:00:00.000-05:00,2017-04-29T00:00:00.000-05:00
4388,5456,6,2017-02-22T00:00:00.000-06:00,2017-04-02T00:00:00.000-05:00
5456,5494,6,2017-02-17T00:00:00.000-06:00,2017-03-13T00:00:00.000-05:00
3509,3537,6,2017-01-15T00:00:00.000-06:00,2017-02-26T00:00:00.000-06:00
3520,3570,6,2017-01-15T00:00:00.000-06:00,2017-04-16T00:00:00.000-05:00
606,3104,6,2017-01-13T00:00:00.000-06:00,2017-02-03T00:00:00.000-06:00
750,774,6,2017-01-02T00:00:00.000-06:00,2017-02-17T00:00:00.000-06:00
5779,5789,6,2017-02-24T00:00:00.000-06:00,2017-04-17T00:00:00.000-05:00
5724,5771,6,2017-02-24T00:00:00.000-06:00,2017-04-25T00:00:00.000-05:00
5977,5993,6,2017-03-05T00:00:00.000-06:00,2017-04-25T00:00:00.000-05:00
121,173,6,2017-01-01T00:00:00.000-06:00,2017-03-11T00:00:00.000-06:00
5775,5800,6,2017-02-24T00:00:00.000-06:00,2017-03-31T00:00:00.000-05:00
740,764,6,2017-01-02T00:00:00.000-06:00,2017-01-17T00:00:00.000-06:00
2101,2988,6,2017-03-19T00:00:00.000-05:00,2017-04-29T00:00:00.000-05:00
2620,3688,6,2017-03-20T00:00:00.000-05:00,2017-04-29T00:00:00.000-05:00
732,748,6,2017-01-02T00:00:00.000-06:00,2017-03-21T00:00:00.000-05:00
3670,3937,6,2017-03-16T00:00:00.000-05:00,2017-04-25T00:00:00.000-05:00
680,695,6,2017-01-02T00:00:00.000-06:00,2017-04-22T00:00:00.000-05:00
4009,4309,6,2017-01-31T00:00:00.000-06:00,2017-03-03T00:00:00.000-06:00
2405,2437,6,2017-01-09T00:00:00.000-06:00,2017-02-21T00:00:00.000-06:00
2109,2145,6,2017-01-09T00:00:00.000-06:00,2017-02-22T00:00:00.000-06:00
758,778,6,2017-01-02T00:00:00.000-06:00,2017-02-17T00:00:00.000-06:00
773,774,6,2017-01-02T00:00:00.000-06:00,2017-02-17T00:00:00.000-06:00
706,760,6,2017-01-02T00:00:00.000-06:00,2017-01-17T00:00:00.000-06:00
1774,7550,6,2017-03-19T00:00:00.000-05:00,2017-04-29T00:00:00.000-05:00
2959,5416,6,2017-02-22T00:00:00.000-06:00,2017-04-02T00:00:00.000-05:00
4012,5448,6,2017-02-22T00:00:00.000-06:00,2017-04-12T00:00:00.000-05:00
5412,5432,6,2017-02-17T00:00:00.000-06:00,2017-03-14T00:00:00.000-05:00
5468,5498,6,2017-02-17T00:00:00.000-06:00,2017-03-13T00:00:00.000-05:00
3537,3554,6,2017-01-15T00:00:00.000-06:00,2017-02-26T00:00:00.000-06:00
1444,5434,6,2017-02-26T00:00:00.000-06:00,2017-04-13T00:00:00.000-05:00
1503,2667,6,2017-01-13T00:00:00.000-06:00,2017-02-11T00:00:00.000-06:00
712,721,6,2017-01-02T00:00:00.000-06:00,2017-02-17T00:00:00.000-06:00
6016,6064,6,2017-03-05T00:00:00.000-06:00,2017-04-25T00:00:00.000-05:00
5741,5773,6,2017-02-24T00:00:00.000-06:00,2017-03-31T00:00:00.000-05:00
771,1053,6,2017-01-04T00:00:00.000-06:00,2017-01-29T00:00:00.000-06:00
2754,2769,6,2017-01-10T00:00:00.000-06:00,2017-02-25T00:00:00.000-06:00
930,1464,6,2017-02-04T00:00:00.000-06:00,2017-03-03T00:00:00.000-06:00
2105,3174,6,2017-01-20T00:00:00.000-06:00,2017-03-24T00:00:00.000-05:00
1766,2988,6,2017-02-23T00:00:00.000-06:00,2017-04-29T00:00:00.000-05:00
5927,5978,6,2017-03-05T00:00:00.000-06:00,2017-03-31T00:00:00.000-05:00
5401,5479,6,2017-02-17T00:00:00.000-06:00,2017-03-14T00:00:00.000-05:00
5421,5458,6,2017-02-17T00:00:00.000-06:00,2017-03-14T00:00:00.000-05:00
3523,3525,6,2017-01-15T00:00:00.000-06:00,2017-04-10T00:00:00.000-05:00
1651,4646,6,2017-03-13T00:00:00.000-05:00,2017-04-14T00:00:00.000-05:00
2222,3571,6,2017-01-28T00:00:00.000-06:00,2017-04-09T00:00:00.000-05:00
205,211,6,2017-01-01T00:00:00.000-06:00,2017-02-03T00:00:00.000-06:00
275,650,6,2017-01-13T00:00:00.000-06:00,2017-02-03T00:00:00.000-06:00
443,490,6,2017-01-01T00:00:00.000-06:00,2017-02-28T00:00:00.000-06:00
601,606,6,2017-01-02T00:00:00.000-06:00,2017-02-03T00:00:00.000-06:00
1269,1576,6,2017-01-13T00:00:00.000-06:00,2017-02-11T00:00:00.000-06:00
3142,3197,6,2017-01-11T00:00:00.000-06:00,2017-03-28T00:00:00.000-05:00
